name,authors,publishingAuthor,authorTeam,rank,url,family,genus,species,citationType,distribution,hybrid,hybridGenus,infraspecies,inPowo,pageAsText,linkedPublication,publication,publicationYear,publicationYearNote,referenceCollation,publicationId,recordType,reference,suppressed,topCopy,version,id,fqId,wfoId,hasNomenclaturalNotes,hasExternalLinks,hasTypeData,hasOriginalData,hasLinks,bhlLink,collectorTeam,collectionDate1,locality,typeLocations,collectionNumber,speciesAuthor,remarks,referenceRemarks,typeCoordinates,basionymAuthorStr,typeNote,nameStatus,nameStatusType,originalTaxonDistribution,originalBasionymAuthorTeam,originalRemarks,bibliographicReference,bibliographicTypeInfo,typeChosenBy,collectionDate2,typeRemarks,typeName
Eupatorium_steviifolium,DC.,DC.,,spec.,/n/101014-2,Asteraceae,Eupatorium,steviifolium,tax. nov.,"Sao Paulo (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,151593,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 158,1051-2,citation,Prodr. [A. P. de Candolle] 5: 158. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.1.2.1.1.6,101014-2,urn:lsid:ipni.org:names:101014-2,wfo-0000091143,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151593&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,as steviaefolium,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_subinclusum,Klatt,Klatt,,spec.,/n/101047-2,Asteraceae,Eupatorium,subinclusum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Leopoldina,1884,NA,20: 75,1248-2,citation,Leopoldina 20: 75. 1884 ,FALSE,TRUE,1.4,101047-2,urn:lsid:ipni.org:names:101047-2,wfo-0000126171,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1884&rft.spage=75&rft.volume=20&rft_id=http://www.biodiversitylibrary.org/bibliography/3921&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_subintegerrimum,Malme,Malme,,spec.,/n/101048-2,Asteraceae,Eupatorium,subintegerrimum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Ark. Bot.,1931,18 Nov 1931,24A(Hafte 3)6: 30,536-2,citation,Ark. Bot. 24A(Hafte 3)6: 30. 1931 [18 Nov 1931] ,FALSE,TRUE,1.5,101048-2,urn:lsid:ipni.org:names:101048-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_taunayanum,Glaz. ex B.L.Rob.,Glaz. ex B.L.Rob.,,spec.,/n/101073-2,Asteraceae,Eupatorium,taunayanum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1924,NA,73: 8,896-2,citation,Contr. Gray Herb. 73: 8. 1924 ,FALSE,TRUE,1.1.2.1.1.3,101073-2,urn:lsid:ipni.org:names:101073-2,wfo-0000129482,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=8&rft.volume=73&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_thysanolepis,B.L.Rob.,B.L.Rob.,,spec.,/n/101107-2,Asteraceae,Eupatorium,thysanolepis,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1925,NA,75: 13,896-2,citation,Contr. Gray Herb. 75: 13. 1925 ,FALSE,TRUE,1.1.2.1.1.3,101107-2,urn:lsid:ipni.org:names:101107-2,wfo-0000126831,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=13&rft.volume=75&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_tranninense,Glaz.,Glaz.,,spec.,/n/101126-2,Asteraceae,Eupatorium,tranninense,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bull. Soc. Bot. France,1909,NA,56(Mém. 3d): 385,578-2,citation,Bull. Soc. Bot. France 56(Mém. 3d): 385. 1909 ,FALSE,TRUE,1.5,101126-2,urn:lsid:ipni.org:names:101126-2,wfo-0000130699,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_tricephalotes,Baker,Baker,,spec.,/n/101130-2,Asteraceae,Eupatorium,tricephalotes,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139817,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 322 (-323),629-2,citation,Fl. Bras. (Martius) 6(2): 322 (-323). 1876 [1 Feb 1876] ,FALSE,TRUE,1.11,101130-2,urn:lsid:ipni.org:names:101130-2,wfo-0000019077,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139817&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_trichobasis,Baker,Baker,,spec.,/n/101131-2,Asteraceae,Eupatorium,trichobasis,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139838,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 364,629-2,citation,Fl. Bras. (Martius) 6(2): 364. 1876 [1 Feb 1876] ,FALSE,TRUE,1.11,101131-2,urn:lsid:ipni.org:names:101131-2,wfo-0000035956,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139838&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_tubaraoënse,Hieron.,Hieron.,,spec.,/n/101153-2,Asteraceae,Eupatorium,tubaraoënse,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,42965672,,Bot. Jahrb. Syst.,1897,23 Feb 1897,22(4-5): 784,553-2,citation,Bot. Jahrb. Syst. 22(4-5): 784. 1897 [23 Feb 1897] ,FALSE,TRUE,1.7,101153-2,urn:lsid:ipni.org:names:101153-2,wfo-0000074932,TRUE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/42965672&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,"nom. illeg. nom. superfl.    , superflous name for E. scabra as he should have based it on Trichogonia scabra Klatt",nom. illeg.,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_variolatum,B.L.Rob.,B.L.Rob.,,spec.,/n/101196-2,Asteraceae,Eupatorium,variolatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1924,NA,73: 20,896-2,citation,Contr. Gray Herb. 73: 20. 1924 ,FALSE,TRUE,1.1.2.1.1.2,101196-2,urn:lsid:ipni.org:names:101196-2,wfo-0000095257,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=20&rft.volume=73&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_velutinum,Gardner in Hook.,Gardner in Hook.,,spec.,/n/101204-2,Asteraceae,Eupatorium,velutinum,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,London J. Bot.,1846,NA,5: 473,704-2,citation,London J. Bot. 5: 473. 1846 ,FALSE,TRUE,1.6,101204-2,urn:lsid:ipni.org:names:101204-2,wfo-0000005049,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=473&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_xylorrhizum,Sch.Bip. ex Baker,Sch.Bip. ex Baker,,spec.,/n/101253-2,Asteraceae,Eupatorium,xylorrhizum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139802,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 292,629-2,citation,Fl. Bras. (Martius) 6(2): 292. 1876 [1 Feb 1876] ,FALSE,TRUE,1.9,101253-2,urn:lsid:ipni.org:names:101253-2,wfo-0000011726,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139802&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gamochaeta_camaquaensis,Deble,Deble,,spec.,/n/60446807-2,Asteraceae,Gamochaeta,camaquaensis,tax. nov.,"Rio Grande do Sul (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Balduinia,2006,Feb 2006,6:14 (-15; fig. 1),20004049-2,citation,Balduinia 6:14 (-15; fig. 1). 2006 [Feb 2006] ,FALSE,TRUE,1.2,60446807-2,urn:lsid:ipni.org:names:60446807-2,wfo-0000080004,FALSE,TRUE,TRUE,FALSE,FALSE,NA,L. P. Deble &amp; A. S. Oliveira,26 Nov 2003,"Bagé (RS): BR 153 ... próximo a ponte do rio Camaqua, na divisa com Caçapava do Sul",holotype SI;isotype CTES;isotype ICN;isotype LP;isotype MBM;isotype PACA,6.354,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnaphalium_gaudichaudianum,DC.,DC.,,spec.,/n/111159-2,Asteraceae,Gnaphalium,gaudichaudianum,tax. nov.,"Rio de Janeiro (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,150167,,Prodr. [A. P. de Candolle],1838,1837 publ. early Jan 1838,6: 226,1051-2,citation,Prodr. [A. P. de Candolle] 6: 226. 1838 [1837 publ. early Jan 1838] ,FALSE,TRUE,1.6,111159-2,urn:lsid:ipni.org:names:111159-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/150167&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,C.Gaudichaud-Beaupré,NA,NA,null G-DC,s.n.,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnaphalium_grazielae,Rizzini,Rizzini,,spec.,/n/111168-2,Asteraceae,Gnaphalium,grazielae,tax. nov.,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Revista Brasil. Biol.,1947,Jun 1947,"7(2): 278, figs. 8-12",3736-2,citation,"Revista Brasil. Biol. 7(2): 278, figs. 8-12. 1947 [Jun 1947] ",FALSE,TRUE,1.2.2.2,111168-2,urn:lsid:ipni.org:names:111168-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,C. T. Rizzini,16 Aug 1946,"Maritima apud São Conrado, Pedra da Gavea",holotype RB,s.n.,NA,Eponymy: Graziela Maciel Barroso (1912-2003),NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnaphalium_hiemale,Rizzini,Rizzini,,spec.,/n/111174-2,Asteraceae,Gnaphalium,hiemale,tax. nov.,"S. Paulo &amp; Minas Gerais, Brazil (Southern America)",FALSE,FALSE,NA,TRUE,NA,,Revista Brasil. Biol.,1947,NA,"7(2): 278, fig. 5-7",3736-2,citation,"Revista Brasil. Biol. 7(2): 278, fig. 5-7. 1947 ",FALSE,TRUE,1.2.2.1.1.1,111174-2,urn:lsid:ipni.org:names:111174-2,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,nom. illeg. later homonym    non G. hyemale Walter (1788).,nom. illeg.,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnaphalium_suaveolens,Vell.,Vell.,,spec.,/n/315677-2,Asteraceae,Gnaphalium,suaveolens,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Fl. Flumin. Icon.,1831,1827 publ. 29 Oct 1831,8: t. 100,12892-2,citation,Fl. Flumin. Icon. 8: t. 100. 1831 [1827 publ. 29 Oct 1831] ,FALSE,TRUE,1.3,315677-2,urn:lsid:ipni.org:names:315677-2,wfo-0000017658,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,[Gandhi 20 May 1998],NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gochnatia_barrosii,Cabrera,Cabrera,,spec.,/n/111395-2,Asteraceae,Gochnatia,barrosii,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,"Notas Mus. La Plata, Bot.",1950,NA,15(74): 46 (fig. 4),2459-2,citation,"Notas Mus. La Plata, Bot. 15(74): 46 (fig. 4). 1950 ",FALSE,TRUE,1.2,111395-2,urn:lsid:ipni.org:names:111395-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenmania_ulei,Hieron.,Hieron.,,spec.,/n/113392-2,Asteraceae,Greenmania,ulei,tax. nov.,Brazil or Peru,FALSE,FALSE,NA,TRUE,NA,,Verh. Bot. Vereins Prov. Brandenburg,1907,NA,48: 203,823-2,citation,Verh. Bot. Vereins Prov. Brandenburg 48: 203. 1907 ,FALSE,TRUE,1.2,113392-2,urn:lsid:ipni.org:names:113392-2,wfo-0000058979,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=203&rft.volume=48&rft_id=http://www.biodiversitylibrary.org/bibliography/49731&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenmania_ulei,Hiern,Hiern,,spec.,/n/113393-2,Asteraceae,Greenmania,ulei,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,FALSE,NA,,Bot. Jahrb. Syst.,1907,2 Aug 1907,40(2): 166,553-2,citation,Bot. Jahrb. Syst. 40(2): 166. 1907 [2 Aug 1907] ,FALSE,TRUE,1.3,113393-2,urn:lsid:ipni.org:names:113393-2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.issue=2&rft.spage=166&rft.volume=40&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gymnolomia_connatum,Spreng.,Spreng.,,spec.,/n/115714-2,Asteraceae,Gymnolomia,connatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,"Syst. Veg., ed. 16 [Sprengel]",1826,Jan-Mar 1826,3: 610,14620-2,citation,"Syst. Veg., ed. 16 [Sprengel] 3: 610. 1826 [Jan-Mar 1826] ",FALSE,TRUE,1.1.2.1.1.1,115714-2,urn:lsid:ipni.org:names:115714-2,wfo-0000095247,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1826&rft.spage=610&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gynoxys_callacallana,Cuatrec.,Cuatrec.,,spec.,/n/115919-2,Asteraceae,Gynoxys,callacallana,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Ciencia (Mexico),1964,NA,23: 146,10476-2,citation,Ciencia (Mexico) 23: 146. 1964 ,FALSE,TRUE,1.3,115919-2,urn:lsid:ipni.org:names:115919-2,wfo-0000001648,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gynoxys_costihirsuta,Cuatrec.,Cuatrec.,,spec.,/n/115933-2,Asteraceae,Gynoxys,costihirsuta,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Ciencia (Mexico),1964,NA,23: 146,10476-2,citation,Ciencia (Mexico) 23: 146. 1964 ,FALSE,TRUE,1.3,115933-2,urn:lsid:ipni.org:names:115933-2,wfo-0000086258,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gynoxys_hypoleucophylla,Cuatrec.,Cuatrec.,,spec.,/n/115960-2,Asteraceae,Gynoxys,hypoleucophylla,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Ciencia (Mexico),1964,NA,23: 148,10476-2,citation,Ciencia (Mexico) 23: 148. 1964 ,FALSE,TRUE,1.3,115960-2,urn:lsid:ipni.org:names:115960-2,wfo-0000110813,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gynoxys_malcabalensis,Cuatrec.,Cuatrec.,,spec.,/n/115974-2,Asteraceae,Gynoxys,malcabalensis,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Ciencia (Mexico),1964,NA,23: 149,10476-2,citation,Ciencia (Mexico) 23: 149. 1964 ,FALSE,TRUE,1.4,115974-2,urn:lsid:ipni.org:names:115974-2,wfo-0000035724,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gynoxys_soukupii,Cuatrec.,Cuatrec.,,spec.,/n/116010-2,Asteraceae,Gynoxys,soukupii,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Bull. Soc. Bot. France,1954,NA,101: 245,578-2,citation,Bull. Soc. Bot. France 101: 245. 1954 ,FALSE,TRUE,1.2,116010-2,urn:lsid:ipni.org:names:116010-2,wfo-0000128353,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1954&rft.spage=245&rft.volume=101&rft_id=http://www.biodiversitylibrary.org/bibliography/359&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gynoxys_tomentosissima,Cuatrec.,Cuatrec.,,spec.,/n/116018-2,Asteraceae,Gynoxys,tomentosissima,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Ciencia (Mexico),1964,NA,23: 149,10476-2,citation,Ciencia (Mexico) 23: 149. 1964 ,FALSE,TRUE,1.3,116018-2,urn:lsid:ipni.org:names:116018-2,wfo-0000076344,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gyptis_inornata,R.M.King & H.Rob.,R.M.King & H.Rob.,,spec.,/n/116041-2,Asteraceae,Gyptis,inornata,tax. nov.,"Paraná (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Phytologia,1971,NA,21: 24,1034-2,citation,Phytologia 21: 24. 1971 ,FALSE,TRUE,1.3,116041-2,urn:lsid:ipni.org:names:116041-2,wfo-0000080867,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1971&rft.spage=24&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haplopappus_acuminatus,DC.,DC.,,spec.,/n/16484-2,Asteraceae,Haplopappus,acuminatus,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151783,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 348,1051-2,citation,Prodr. [A. P. de Candolle] 5: 348. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.5,16484-2,urn:lsid:ipni.org:names:16484-2,wfo-0000108303,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151783&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harpalyce_correntina,"São-Mateus, L.P.Queiroz & D.B.O.S.Cardoso","São-Mateus, L.P.Queiroz & D.B.O.S.Cardoso",,spec.,/n/77201938-1,Asteraceae,Harpalyce,correntina,tax. nov.,"Bahia (Brazil Northeast, Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Kew Bull.,2019,22 Nov 2019,74(4)-61: 2,987-2,citation,Kew Bull. 74(4)-61: 2. 2019 [22 Nov 2019] [epublished],FALSE,TRUE,1.2,77201938-1,urn:lsid:ipni.org:names:77201938-1,wfo-0001443829,TRUE,TRUE,TRUE,FALSE,FALSE,NA,L.P.de Queiroz et al.,16 Feb 2000,"Correntina, c.46.3 km W de Correntina na estrada para Brasília, 760 m",holotype HUEFS;isotype ALCB;isotype CEPEC,6074,NA,doi:10.1007/S12225-019-9845-Y,[epublished],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harpalyce_tombadorensis,"São-Mateus, L.P.Queiroz & D.B.O.S.Cardoso","São-Mateus, L.P.Queiroz & D.B.O.S.Cardoso",,spec.,/n/77201939-1,Asteraceae,Harpalyce,tombadorensis,tax. nov.,"Goiás (Brazil West-Central, Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Kew Bull.,2019,22 Nov 2019,74(4)-61: 5,987-2,citation,Kew Bull. 74(4)-61: 5. 2019 [22 Nov 2019] [epublished],FALSE,TRUE,1.5,77201939-1,urn:lsid:ipni.org:names:77201939-1,wfo-0001443831,TRUE,TRUE,TRUE,FALSE,FALSE,NA,M.F.Simon et al.,31 Jan 2015,"Cavalcante, RPPN Serra do Tombador, 3 km da sede, área conhecida como “Campina”",holotype CEN;isotype HRCB;isotype HUEFS;isotype NY;isotype RB,2511,NA,doi:10.1007/S12225-019-9845-Y,[epublished],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hebeclinium_hecatanthum,DC.,DC.,,spec.,/n/118189-2,Asteraceae,Hebeclinium,hecatanthum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151571,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 136,1051-2,citation,Prodr. [A. P. de Candolle] 5: 136. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.5,118189-2,urn:lsid:ipni.org:names:118189-2,wfo-0000132092,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151571&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Helianthus_tuberosus,L.,L.,,spec.,/n/329252-2,Asteraceae,Helianthus,tuberosus,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Sp. Pl.,1753,1 May 1753,2: 905,1071-2,citation,Sp. Pl. 2: 905. 1753 [1 May 1753] ,FALSE,TRUE,1.6,329252-2,urn:lsid:ipni.org:names:329252-2,wfo-0000091975,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=905&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
