family,genus,species,author,accepted,kingdom,name,rank,snippet,url,fqId,images
Apiaceae,Centella,erecta,(L.f.) Fernald,TRUE,Plantae,Centella_erecta,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:51383-2,urn:lsid:ipni.org:names:51383-2,
Apiaceae,Visnaga,daucoides,Gaertn.,TRUE,Plantae,Visnaga_daucoides,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:849956-1,urn:lsid:ipni.org:names:849956-1,
Apocynaceae,Metastelma,hookerianum,(Steud.) ined.,TRUE,Plantae,Metastelma_hookerianum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77177002-1,urn:lsid:ipni.org:names:77177002-1,
Apocynaceae,Oxypetalum,kassneri,H.A.Keller & Funez,TRUE,Plantae,Oxypetalum_kassneri,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77295997-1,urn:lsid:ipni.org:names:77295997-1,
Apocynaceae,Oxypetalum,timbense,H.A.Keller,TRUE,Plantae,Oxypetalum_timbense,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77302084-1,urn:lsid:ipni.org:names:77302084-1,
Apocynaceae,Phaeostemma,hatschbachii,Morillo,TRUE,Plantae,Phaeostemma_hatschbachii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77139057-1,urn:lsid:ipni.org:names:77139057-1,
Apocynaceae,Aspidosperma,gilbertii,Duarte,TRUE,Plantae,Aspidosperma_gilbertii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60466408-2,urn:lsid:ipni.org:names:60466408-2,
Apocynaceae,Aspidosperma,heringeri,Duarte,TRUE,Plantae,Aspidosperma_heringeri,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60466407-2,urn:lsid:ipni.org:names:60466407-2,
Apocynaceae,Hemipogon,trilobatus,Bitencourt & Rapini,TRUE,Plantae,Hemipogon_trilobatus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77213240-1,urn:lsid:ipni.org:names:77213240-1,
Apocynaceae,Asclepias,elegans,Vell.,TRUE,Plantae,Asclepias_elegans,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:94251-1,urn:lsid:ipni.org:names:94251-1,
Apocynaceae,Asclepias,quinqueflora,Vell.,TRUE,Plantae,Asclepias_quinqueflora,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:94583-1,urn:lsid:ipni.org:names:94583-1,
Apocynaceae,Asclepias,singularis,Vell.,TRUE,Plantae,Asclepias_singularis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:94649-1,urn:lsid:ipni.org:names:94649-1,
Apocynaceae,Asclepias,spinosa,Vell.,TRUE,Plantae,Asclepias_spinosa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:94658-1,urn:lsid:ipni.org:names:94658-1,
Apocynaceae,Aspidosperma,ellipsocarpum,Duarte,TRUE,Plantae,Aspidosperma_ellipsocarpum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77363-1,urn:lsid:ipni.org:names:77363-1,
Apocynaceae,Chloropetalum,obtusiflorum,(Decne.) Morillo,TRUE,Plantae,Chloropetalum_obtusiflorum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77206441-1,urn:lsid:ipni.org:names:77206441-1,
Apocynaceae,Cynanchum,phylladen,Vell.,TRUE,Plantae,Cynanchum_phylladen,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:96496-1,urn:lsid:ipni.org:names:96496-1,
Apocynaceae,Ditassa,cangae,Bitencourt & Rapini,TRUE,Plantae,Ditassa_cangae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77212348-1,urn:lsid:ipni.org:names:77212348-1,
Apocynaceae,Ditassa,ferricola,Bitencourt & Rapini,TRUE,Plantae,Ditassa_ferricola,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77212349-1,urn:lsid:ipni.org:names:77212349-1,
Apocynaceae,Laxoplumeria,verticillata,J.F.Morales & I.L.Morais,TRUE,Plantae,Laxoplumeria_verticillata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77177552-1,urn:lsid:ipni.org:names:77177552-1,
Apocynaceae,Oxypetalum,boudetii,Fontella & Goes,TRUE,Plantae,Oxypetalum_boudetii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77079302-1,urn:lsid:ipni.org:names:77079302-1,
Apocynaceae,Phaeostemma,brasiliensis,Morillo,TRUE,Plantae,Phaeostemma_brasiliensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77139056-1,urn:lsid:ipni.org:names:77139056-1,
Apocynaceae,Ditassa,emmerichiae,Fontella,TRUE,Plantae,Ditassa_emmerichiae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:940998-1,urn:lsid:ipni.org:names:940998-1,
Apocynaceae,Gonolobus,plowmanii,Morillo,TRUE,Plantae,Gonolobus_plowmanii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77129417-1,urn:lsid:ipni.org:names:77129417-1,
Apocynaceae,Laxoplumeria,longipetiolata,J.F.Morales,TRUE,Plantae,Laxoplumeria_longipetiolata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77177551-1,urn:lsid:ipni.org:names:77177551-1,
Apocynaceae,Mandevilla,manicorensis,"C.A.Coelho, B.S.Amorim & J.F.Morales",TRUE,Plantae,Mandevilla_manicorensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77210787-1,urn:lsid:ipni.org:names:77210787-1,
Apocynaceae,Mandevilla,cuneifolia,Woodson,TRUE,Plantae,Mandevilla_cuneifolia,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:151955-2,urn:lsid:ipni.org:names:151955-2,
Apocynaceae,Ruehssia,hassleriana,(Malme) Liede & H.A.Keller,TRUE,Plantae,Ruehssia_hassleriana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77214389-1,urn:lsid:ipni.org:names:77214389-1,
Apocynaceae,Ditassa,nigrescens,(E.Fourn.) W.D.Stevens,TRUE,Plantae,Ditassa_nigrescens,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60440834-2,urn:lsid:ipni.org:names:60440834-2,
Apocynaceae,Ibatia,roulinioides,(Agra & W.D.Stevens) Morillo,TRUE,Plantae,Ibatia_roulinioides,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77206446-1,urn:lsid:ipni.org:names:77206446-1,
Apocynaceae,Metastelma,hirtellum,(Oliv.) Liede,TRUE,Plantae,Metastelma_hirtellum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:994851-1,urn:lsid:ipni.org:names:994851-1,
Apocynaceae,Mandevilla,annulariifolia,Woodson,TRUE,Plantae,Mandevilla_annulariifolia,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:151923-2,urn:lsid:ipni.org:names:151923-2,
Apocynaceae,Oxypetalum,flavopurpureum,Goyder & Fontella,TRUE,Plantae,Oxypetalum_flavopurpureum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77066769-1,urn:lsid:ipni.org:names:77066769-1,
Apocynaceae,Pruskortizia,macrocarpa,(Poepp.) Morillo,TRUE,Plantae,Pruskortizia_macrocarpa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60473390-2,urn:lsid:ipni.org:names:60473390-2,
Apocynaceae,Tabernaemontana,peschiera,ined.,TRUE,Plantae,Tabernaemontana_peschiera,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60467379-2,urn:lsid:ipni.org:names:60467379-2,
Apocynaceae,Austrochthamalia,purpurea,(Decne.) Morillo & Fontella,TRUE,Plantae,Austrochthamalia_purpurea,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60470233-2,urn:lsid:ipni.org:names:60470233-2,
Apocynaceae,Blepharodon,grandiflorum,Benth.,TRUE,Plantae,Blepharodon_grandiflorum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:94917-1,urn:lsid:ipni.org:names:94917-1,
Apocynaceae,Mandevilla,gracilis,(Kunth) J.F.Morales,TRUE,Plantae,Mandevilla_gracilis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60439627-2,urn:lsid:ipni.org:names:60439627-2,
Apocynaceae,Riparoampelos,amazonicus,(Morillo) Morillo,TRUE,Plantae,Riparoampelos_amazonicus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77206453-1,urn:lsid:ipni.org:names:77206453-1,
Apocynaceae,Chloropetalum,surinamense,(Jonker) Morillo,TRUE,Plantae,Chloropetalum_surinamense,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77206442-1,urn:lsid:ipni.org:names:77206442-1,
Apocynaceae,Rhytidostemma,viride,(Moldenke) Morillo,TRUE,Plantae,Rhytidostemma_viride,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77129441-1,urn:lsid:ipni.org:names:77129441-1,
Apocynaceae,Prestonia,ornata,"(Hoehne) J.F.Morales, M.E.Endress & Liede",TRUE,Plantae,Prestonia_ornata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77165032-1,urn:lsid:ipni.org:names:77165032-1,
Apocynaceae,Brargentina,bornmuelleri,(Schltr. ex Malme) Morillo & H.A.Keller,TRUE,Plantae,Brargentina_bornmuelleri,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77299033-1,urn:lsid:ipni.org:names:77299033-1,
Apocynaceae,Rhytidostemma,badilloi,(Morillo) Morillo,TRUE,Plantae,Rhytidostemma_badilloi,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77129432-1,urn:lsid:ipni.org:names:77129432-1,
Apocynaceae,Phaeostemma,kelleri,Morillo,TRUE,Plantae,Phaeostemma_kelleri,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77139058-1,urn:lsid:ipni.org:names:77139058-1,
Apocynaceae,Topea,patens,(H.A.Keller) H.A.Keller,TRUE,Plantae,Topea_patens,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60477237-2,urn:lsid:ipni.org:names:60477237-2,
Apocynaceae,Atrostemma,riparium,(Morillo) Morillo,TRUE,Plantae,Atrostemma_riparium,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77303979-1,urn:lsid:ipni.org:names:77303979-1,
Apocynaceae,Nephradenia,laurifolium,(Decne.) Benth. & Hook.f. ex B.D.Jacks.,TRUE,Plantae,Nephradenia_laurifolium,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:99842-1,urn:lsid:ipni.org:names:99842-1,
Apocynaceae,Mandevilla,bullata,J.F.Morales & L.Kollmann,TRUE,Plantae,Mandevilla_bullata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77222856-1,urn:lsid:ipni.org:names:77222856-1,
Apocynaceae,Lacmellea,edulis,H.Karst.,TRUE,Plantae,Lacmellea_edulis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:79551-1,urn:lsid:ipni.org:names:79551-1,
Apocynaceae,Orthosia,subulata,(Vell.) Liede & Meve,TRUE,Plantae,Orthosia_subulata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77234285-1,urn:lsid:ipni.org:names:77234285-1,
Apocynaceae,Mandevilla,symphitocarpa,(G.Mey.) Woodson,TRUE,Plantae,Mandevilla_symphitocarpa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:152073-2,urn:lsid:ipni.org:names:152073-2,
Apocynaceae,Nephradenia,pendula,Rusby,TRUE,Plantae,Nephradenia_pendula,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:169228-2,urn:lsid:ipni.org:names:169228-2,
Apocynaceae,Cristobalia,australis,(Malme) H.A.Keller & Liede,TRUE,Plantae,Cristobalia_australis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77234260-1,urn:lsid:ipni.org:names:77234260-1,
Apocynaceae,Tassadia,decalepis,(Turcz.) Liede & Meve,TRUE,Plantae,Tassadia_decalepis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77145927-1,urn:lsid:ipni.org:names:77145927-1,
Apocynaceae,Petalostelma,roberti,(S.Moore) Liede & Meve,TRUE,Plantae,Petalostelma_roberti,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:1021461-1,urn:lsid:ipni.org:names:1021461-1,
Apocynaceae,Tassadia,berteroanum,(Spreng.) W.D.Stevens,TRUE,Plantae,Tassadia_berteroanum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:285862-2,urn:lsid:ipni.org:names:285862-2,
Apocynaceae,Orthosia,florida,(Vell.) Liede & Meve,TRUE,Plantae,Orthosia_florida,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77234281-1,urn:lsid:ipni.org:names:77234281-1,
Apocynaceae,Macroscepis,grandiflora,(Mart.) H.A.Keller & Liede,TRUE,Plantae,Macroscepis_grandiflora,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77234276-1,urn:lsid:ipni.org:names:77234276-1,
Apocynaceae,Gomphocarpus,fruticosus,(L.) W.T.Aiton,TRUE,Plantae,Gomphocarpus_fruticosus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:97610-1,urn:lsid:ipni.org:names:97610-1,
Aquifoliaceae,Ilex,megalophylla,Edwin ex T.R.Dudley,TRUE,Plantae,Ilex_megalophylla,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:999408-1,urn:lsid:ipni.org:names:999408-1,
Aquifoliaceae,Ilex,pseudoumbelliformis,T.R.Dudley,TRUE,Plantae,Ilex_pseudoumbelliformis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:997226-1,urn:lsid:ipni.org:names:997226-1,
Aquifoliaceae,Ilex,nemorosa,Rizzini,TRUE,Plantae,Ilex_nemorosa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:288886-2,urn:lsid:ipni.org:names:288886-2,
Araceae,Asterostigma,tweedieanum,Schott,TRUE,Plantae,Asterostigma_tweedieanum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:86207-1,urn:lsid:ipni.org:names:86207-1,
Araceae,Anthurium,alegrense,"Theófilo, Manhães & D.R.Couto",TRUE,Plantae,Anthurium_alegrense,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77216868-1,urn:lsid:ipni.org:names:77216868-1,
Araceae,Anthurium,emarginatum,Baker,TRUE,Plantae,Anthurium_emarginatum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:84776-1,urn:lsid:ipni.org:names:84776-1,
Araceae,Anthurium,fontellanum,Nadruz & Leoni,TRUE,Plantae,Anthurium_fontellanum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77062948-1,urn:lsid:ipni.org:names:77062948-1,
Araceae,Anthurium,kastelskii,Schott,TRUE,Plantae,Anthurium_kastelskii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:84948-1,urn:lsid:ipni.org:names:84948-1,
Araceae,Anthurium,macropodum,E.G.Gonç.,TRUE,Plantae,Anthurium_macropodum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77120434-1,urn:lsid:ipni.org:names:77120434-1,
Araceae,Anthurium,maxakali,"Theófilo, Sakur. & Mayo",TRUE,Plantae,Anthurium_maxakali,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77213770-1,urn:lsid:ipni.org:names:77213770-1,
Araceae,Anthurium,rioacimense,Nadruz & Rabelo,TRUE,Plantae,Anthurium_rioacimense,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77144283-1,urn:lsid:ipni.org:names:77144283-1,
Araceae,Anthurium,santaritensis,Nadruz & Croat,TRUE,Plantae,Anthurium_santaritensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60439865-2,urn:lsid:ipni.org:names:60439865-2,
Araceae,Anthurium,bovinii,Camelo & Nadruz,TRUE,Plantae,Anthurium_bovinii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77311165-1,urn:lsid:ipni.org:names:77311165-1,
Araceae,Asterostigma,zebrina,Linden,TRUE,Plantae,Asterostigma_zebrina,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:86211-1,urn:lsid:ipni.org:names:86211-1,
Araceae,Philodendron,toshibae,M.L.Soares & Mayo,TRUE,Plantae,Philodendron_toshibae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:1021435-1,urn:lsid:ipni.org:names:1021435-1,
Araceae,Anthurium,sterilispadix,K.M.Pimenta & Mayo,TRUE,Plantae,Anthurium_sterilispadix,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77216114-1,urn:lsid:ipni.org:names:77216114-1,
Araceae,Philodendron,aureimarginatum,Croat,TRUE,Plantae,Philodendron_aureimarginatum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60435392-2,urn:lsid:ipni.org:names:60435392-2,
Araceae,Anthurium,ernesti,Engl.,TRUE,Plantae,Anthurium_ernesti,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:15267-2,urn:lsid:ipni.org:names:15267-2,
Araceae,Xanthosoma,undipes,(K.Koch & C.D.Bouché) K.Koch,TRUE,Plantae,Xanthosoma_undipes,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:89384-1,urn:lsid:ipni.org:names:89384-1,
Araceae,Typhonium,roxburghii,Schott,TRUE,Plantae,Typhonium_roxburghii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:89262-1,urn:lsid:ipni.org:names:89262-1,
Araceae,Alocasia,macrorrhizos,(L.) G.Don,TRUE,Plantae,Alocasia_macrorrhizos,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60444565-2,urn:lsid:ipni.org:names:60444565-2,
Araliaceae,Didymopanax,longe-petiolatus,(Pohl ex DC.) Marchal,TRUE,Plantae,Didymopanax_longe-petiolatus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:90347-1,urn:lsid:ipni.org:names:90347-1,
Araliaceae,Didymopanax,racemifer,(Fiaschi & Frodin) Fiaschi & G.M.Plunkett,TRUE,Plantae,Didymopanax_racemifer,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77210741-1,urn:lsid:ipni.org:names:77210741-1,
Araliaceae,Hedera,unifolia,Vell.,TRUE,Plantae,Hedera_unifolia,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:90821-1,urn:lsid:ipni.org:names:90821-1,
Araliaceae,Hydrocotyle,humifusa,Pohl ex DC.,TRUE,Plantae,Hydrocotyle_humifusa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:843542-1,urn:lsid:ipni.org:names:843542-1,
Araliaceae,Hydrocotyle,triflora,Vell.,TRUE,Plantae,Hydrocotyle_triflora,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:843734-1,urn:lsid:ipni.org:names:843734-1,
Araliaceae,Didymopanax,piauhyensis,Rizzini,TRUE,Plantae,Didymopanax_piauhyensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:80100-2,urn:lsid:ipni.org:names:80100-2,
Araliaceae,Tetrapanax,papyrifer,(Hook.) K.Koch,TRUE,Plantae,Tetrapanax_papyrifer,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:86417-3,urn:lsid:ipni.org:names:86417-3,
Arecaceae,×,Butyagrus alegretensis,K.Soares,TRUE,Plantae,×_Butyagrus alegretensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77141121-1,urn:lsid:ipni.org:names:77141121-1,
Arecaceae,×,Butyagrus paranaensis,"Engels, T.A.Meyer & K.Soares",TRUE,Plantae,×_Butyagrus paranaensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77303537-1,urn:lsid:ipni.org:names:77303537-1,
Arecaceae,Acrocomia,corumbaensi,S.A.Vianna,TRUE,Plantae,Acrocomia_corumbaensi,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77176294-1,urn:lsid:ipni.org:names:77176294-1,
Arecaceae,Attalea,× minarum,"(Balick, A.B.Anderson & Med.-Costa) Zona",TRUE,Plantae,Attalea_× minarum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:20008143-1,urn:lsid:ipni.org:names:20008143-1,
Arecaceae,Syagrus,× altopalacioensis,K.Soares & L.C.Assis,TRUE,Plantae,Syagrus_× altopalacioensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77140442-1,urn:lsid:ipni.org:names:77140442-1,
Arecaceae,Syagrus,× andrequiceana,K.Soares & L.C.Assis,TRUE,Plantae,Syagrus_× andrequiceana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77140443-1,urn:lsid:ipni.org:names:77140443-1,
Arecaceae,Syagrus,× cipoensis,K.Soares & L.C.Assis,TRUE,Plantae,Syagrus_× cipoensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77166220-1,urn:lsid:ipni.org:names:77166220-1,
Arecaceae,Syagrus,× serroana,K.Soares & L.C.Assis,TRUE,Plantae,Syagrus_× serroana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77140445-1,urn:lsid:ipni.org:names:77140445-1,
Arecaceae,×,Butyagrus nabonnandii,(Prosch.) Vorster,TRUE,Plantae,×_Butyagrus nabonnandii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:948437-1,urn:lsid:ipni.org:names:948437-1,
Arecaceae,Mauritiella,disticha,"E.M.B.Prata, A.V.G.Oliveira, Cohn-Haft, Emilio & C.D.Bacon",TRUE,Plantae,Mauritiella_disticha,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77254996-1,urn:lsid:ipni.org:names:77254996-1,
Arecaceae,Oenocarpus,× andersonii,Balick,TRUE,Plantae,Oenocarpus_× andersonii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:971655-1,urn:lsid:ipni.org:names:971655-1,
Arecaceae,Attalea,dahlgreniana,(Bondar) Wess.Boer,TRUE,Plantae,Attalea_dahlgreniana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:26561-2,urn:lsid:ipni.org:names:26561-2,
Arecaceae,Attalea,× piassabossu,Bondar,TRUE,Plantae,Attalea_× piassabossu,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:26581-2,urn:lsid:ipni.org:names:26581-2,
Arecaceae,Attalea,× salvadorensis,Glassman,TRUE,Plantae,Attalea_× salvadorensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:1014711-1,urn:lsid:ipni.org:names:1014711-1,
Arecaceae,Attalea,× voeksii,Noblick ex Glassman,TRUE,Plantae,Attalea_× voeksii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:1014724-1,urn:lsid:ipni.org:names:1014724-1,
Arecaceae,Syagrus,× campos-portoana,(Bondar) Glassman,TRUE,Plantae,Syagrus_× campos-portoana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:246916-2,urn:lsid:ipni.org:names:246916-2,
Arecaceae,Syagrus,× costae,Glassman,TRUE,Plantae,Syagrus_× costae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:290443-2,urn:lsid:ipni.org:names:290443-2,
Arecaceae,Syagrus,× lacerdamourae,K.Soares & C.A.Guim.,TRUE,Plantae,Syagrus_× lacerdamourae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77140444-1,urn:lsid:ipni.org:names:77140444-1,
Arecaceae,Syagrus,× matafome,(Bondar) A.D.Hawkes,TRUE,Plantae,Syagrus_× matafome,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:246952-2,urn:lsid:ipni.org:names:246952-2,
Arecaceae,Syagrus,× mirandana,Noblick,TRUE,Plantae,Syagrus_× mirandana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60458563-2,urn:lsid:ipni.org:names:60458563-2,
Arecaceae,Syagrus,× teixeirana,Glassman,TRUE,Plantae,Syagrus_× teixeirana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:290435-2,urn:lsid:ipni.org:names:290435-2,
Arecaceae,Syagrus,× tostana,(Bondar) Glassman,TRUE,Plantae,Syagrus_× tostana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:246975-2,urn:lsid:ipni.org:names:246975-2,
Arecaceae,Attalea,× teixeirana,(Bondar) Zona,TRUE,Plantae,Attalea_× teixeirana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:20008148-1,urn:lsid:ipni.org:names:20008148-1,
Aristolochiaceae,Prosopanche,cocuccii,"Tav.de Carvalho, Záchia & Mariath",TRUE,Plantae,Prosopanche_cocuccii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77221407-1,urn:lsid:ipni.org:names:77221407-1,
Aristolochiaceae,Prosopanche,demogorgoni,Funez,TRUE,Plantae,Prosopanche_demogorgoni,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77202832-1,urn:lsid:ipni.org:names:77202832-1,
